shortcode,url,type,taken_at,timestamp,likes,comments,views,engagement_rate,caption,thumbnail
DYfkWsXFWkr,https://www.instagram.com/p/DYfkWsXFWkr/,carousel,2026-05-18T20:22:17.000Z,1779135737,98,0,,0.3357,"A comunidade Band esteve presente no Shrek – O Musical, no Teatro Renault, em uma tarde de sábado organizada pelo Departamento Cultural! 🎭  As famílias e os educadores do Colégio puderam aproveitar o espetáculo que dá vida ao ogro mais amado do planeta e conta com um elenco de peso. 💚  Entre risadas, aventuras e músicas, a peça conquistou o público! 🎼  #ShrekOMusical #TeatroRenault #CulturalColband #ColégioBandeirantes #Colband2026",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/702162288_18588190720052885_1204031577790175751_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=Mzg5OTk5NDg3Njg2NzQ1MTc3OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=wkMh2KXDFlcQ7kNvwHGsaiQ&_nc_oc=Adqa3d3nj9ZPcjoT9gsSFwm0ue2z9RJvW0WU-U1gXZkZnEncxsnv0IfT5hVavu2qhE0Nbx0gzqEKFw5L8xskVFVm&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=qiA_AZGOJ3ML9odJJtY3qA&_nc_ss=7a22e&oh=00_Af8-PIbsxpxuWpAcPkqmc9fcy_oQoyxTkLr7lRif5K2awg&oe=6A303596
DYfi_FsBrfc,https://www.instagram.com/reel/DYfi_FsBrfc/,video,2026-05-18T20:11:37.000Z,1779135097,55,1,,0.1918,"Temos que parar e curtir o momento! 🤩  🎥 No último corte deste episódio do BandCast, os Professores de Educação Física Daniela Godoi, Carlos De Simone e Paulo Godoi conversaram sobre a importância de vivenciar experiências e conquistas antes de partir para o próximo desafio.  Quer assistir ao BandCast completo? Acesse o nosso Youtube! 🔗  #BandCast #PodCastDoBand #EducaçãoFísica #ColégioBandeirantes #Colband2026",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.71878-15/702404185_1883858982294089_3024223763554000652_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=Mzg5OTk4OTY3MTM0MTg5NzY5Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=uwDSFpalnOcQ7kNvwF6a7zE&_nc_oc=AdrHqU6aCc4R1p2Wt6pmI0LMAw4KAHyjd-SREnFRtNiXeOc_x74p0DUXiW9uxyt9oxZGomBAiXwesrSB9vN3IOnb&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=qiA_AZGOJ3ML9odJJtY3qA&_nc_ss=7a22e&oh=00_Af82hD4PtpKb90nApX7EiskkfTXkFiXTccR0yW1PSaj6KA&oe=6A3003DA
DYfbu8_lOza,https://www.instagram.com/p/DYfbu8_lOza/,carousel,2026-05-18T19:06:57.000Z,1779131217,102,1,,0.3528,"Na última sexta-feira, tivemos nosso Coletivo das Meninas voltado às alunas dos 8ºs e 9ºs anos. Desta vez, o protagonismo ficou por conta das meninas do Girl Up, grupo de meninas do Ensino Médio do Colégio, que preparou uma reflexão a partir de histórias da Disney que, em um olhar mais atento, revelam silenciamento, opressão, rivalidade feminina, estereótipos, padrões estéticos, entre outros temas presentes na nossa sociedade.  Foi um tempo de troca, intimidade e muita aprendizagem!  Bora pensar em mais parceiras, @gu.colband !?Adoramos! #ProtagonismoJuvenil  #convivênciaética  #empoderamentofeminino #sororidade",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/702569032_18163047595449074_9120563579874868609_n.webp?_nc_cat=106&ig_cache_key=Mzg5OTk1NjA4MjY5Mjg0MDExNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuNDA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=u1kbYo8c-_gQ7kNvwFCEN-c&_nc_oc=AdqAsxfch5B1sCYDmf1qPRKzFpbMFnsP4hLi_8QfKzHuMqJGRwx_4qg3aDDZY4geR8J9w7nhVKwgizp_QL8QDQRo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=qiA_AZGOJ3ML9odJJtY3qA&_nc_ss=7a22e&oh=00_Af8ToQ-fPtWjuC-f3OQqDbS7sybiRaxdhzYq_7V46CQH8w&oe=6A3033D3
DYXwvAZlf5v,https://www.instagram.com/p/DYXwvAZlf5v/,carousel,2026-05-15T19:36:32.000Z,1778873792,143,4,,0.5036,"🌎 Entre os dias 10 e 15 de maio, o nosso Coordenador do Internacional, Olavo Amorim, participou do The Higher Education / BMI International Global Forum, em Portugal. 🇵🇹  O evento reuniu counselors de mais de 50 países para trocar conhecimentos com universidades do mundo todo, incluindo sessões de formação e visitas.  O fórum também é um momento de celebração! Ao acompanhar a entrega dos prêmios deste ano, Olavo reviveu a emoção de 2024, quando foi homenageado com o Lifetime Achievement in Counseling Award. ✨  #BandCosmopolita  #TheHigherEducation  #StudyAbroad  #InternacionalColband #Colband2026",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/696149635_18587285620052885_7081253783875822691_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzg5Nzc5ODA0MDgzMjQzNDI3NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=1gbm6dm_lZkQ7kNvwGm6AdG&_nc_oc=AdqRa94i1KfX1XjXEg4YL7l83twbF0LzYPmMipCEQlzn0B-nEUa74y-Pdk0jPcRekp30I2IR8tvfPZ0fjIMwnA7c&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=CCHaUwo9VHVTCASQBqbcxQ&_nc_ss=7a22e&oh=00_Af9B7N7h3KzuLx8VPgZr5HmzWmydmsbplPEcUhOlpJ-ZUg&oe=6A3032B6
DYXozI9ldtW,https://www.instagram.com/p/DYXozI9ldtW/,carousel,2026-05-15T18:27:12.000Z,1778869632,78,0,,0.2672,"🌍 Semana intensa no Band Cosmopolita!  Recebemos especialistas e universidades de diferentes partes do mundo para conversar com nossos alunos sobre possibilidades acadêmicas internacionais e diferentes caminhos de formação global. 🇬🇧🇺🇸🇪🇸  ✨ Tivemos um expert em admissões e opções de estudo no Reino Unido, além das visitas de:  🇺🇸 Pomona College 🇺🇸 Bowdoin College 🇺🇸 Williams College 🇪🇸 IE University  #BandCosmopolita  #CollegeCounseling  #StudyAbroad  #InternacionalColband #Colband2026",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/695870702_18587267821052885_5873910176087147838_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ig_cache_key=Mzg5Nzc2MjY0ODAxMTc3MTQ2OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=R5mgzpZgO-kQ7kNvwFfUoYp&_nc_oc=Adq48yr-ABrE0-dviIk1l7DVXHCgTIC6-ExYiw1WavVD1qevNbTD4XjEYwtOoKOrNDDjdhomUPvTc8dD110CTn76&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=CCHaUwo9VHVTCASQBqbcxQ&_nc_ss=7a22e&oh=00_Af97ooKQ_pgdFOuIz1uPZuuOW8jT5-VP9U2lvwBB_UnwqQ&oe=6A3023FD
DYXi_VoFX7E,https://www.instagram.com/p/DYXi_VoFX7E/,carousel,2026-05-15T17:36:26.000Z,1778866586,106,4,,0.3768,"Abril é o Mês de Conscientização e Combate ao Bullying e à Violência Escolar. Pensando nisso, a CCA realizou três ações ao longo do mês que reforçam seu compromisso em promover um ambiente cada vez mais consciente e empático. Foram elas:  ✔️ Cartazes com autorretratos desenhados pelos alunos, que expressaram a própria identidade, ✔️ Apresentação do grupo de cultura de hip hop e educação, Matéria Rima, ✔️ Oficina sobre bullying para as famílias, conduzida pelos membros da CCA.  Essas iniciativas propuseram reflexões entre a comunidade Band sobre bullying, empatia e diversidade! 🩵💙  Leia a matéria completa no site do Band. ➡️💻  #CCA #CCAColband",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/700155115_18587257042052885_403963273210882684_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=Mzg5NzczNjc2MjA3NjE1MzU5NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=DSIozPSbXzAQ7kNvwGRsBWA&_nc_oc=AdoEGNV5jYP_tqXY9nGk21vcvbJeayo4YG59M8QBj8btx2dJdUyL7wML8vt_ueQzIlyMp7G-ob1lX-MSe2LB-ELd&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=CCHaUwo9VHVTCASQBqbcxQ&_nc_ss=7a22e&oh=00_Af9c-fGc4M84Yw693uLj6dMPIKxXVKKJLms1wdGdC0yHfw&oe=6A301B97
DYXDFwsh4g-,https://www.instagram.com/reel/DYXDFwsh4g-/,video,2026-05-15T12:59:29.000Z,1778849969,130,5,,0.4625,"Missão dada é missão cumprida! 🤩✨  🔍 Os nossos detetives mirins do 1.o ano do Fund I aceitaram um grande desafio: desvendar a identidade de uma pessoa misteriosa.   🫆Para chegar ao objetivo final, eles precisaram encontrar pistas e decifrar enigmas com base em características que nos tornam únicos, como impressões digitais, DNA, íris e até fio de cabelo!   🎥 Eles puderam aprender de forma divertida, explorando diversos espaços do Band. Quer saber quem era a pessoa misteriosa? Assista o vídeo até o final!  #DetetivesMirins  #Escape  #FundIColband  #ColégioBandeirantes  #Colband2026",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/700907011_18587185195052885_200970644442086615_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=Mzg5NzU5NzU5MjUzNjA1NzkxODE4NTg3MTg1MTg5MDUyODg1.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=XziE94qDQHkQ7kNvwF4VHvx&_nc_oc=AdrThRRQuiPAus9-xMuStV4t6vyLgEgybBpcBZ4-u1snLzz977GaYWcjDSNmdoG_yLKyKNEnFSk7m9yLc8qdnyjV&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=CCHaUwo9VHVTCASQBqbcxQ&_nc_ss=7a22e&oh=00_Af_15-YDNfQaLjmVKPhnQkXGGrcBQS5fCJ-P9VzpTBpzoA&oe=6A301FAB
DYU-8jiBugm,https://www.instagram.com/reel/DYU-8jiBugm/,video,2026-05-14T17:44:52.000Z,1778780692,105,5,,0.3768,"🗣️ O mais recente encontro da Comissão de Marketing do Educational Leaders, grupo que reúne líderes de marketing de colégios de todo Brasil, levantou um debate essencial: o antirracismo nas escolas.  Presidido por Ricardo Aguirre, Head de Marketing do Band, o grupo recebeu Leo Bento, do Instituto Inaperê, para discutir os impactos dessa pauta na cultura, na formação dos alunos e na imagem das instituições.   🎥 Assista ao vídeo e confira alguns dos pontos centrais que foram discutidos nesse encontro, que reforçou a urgência de construir escolas mais coerentes, humanas e preparadas para um mundo cosmopolita.  @inapereconsultoria  @educationalleadersbr  @schooladvisorbr   #Inaperê  #AntirracismoNasEscolas #EducationalLeaders  #ColégioBandeirantes  #Colband2026",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.71878-15/696242675_1048392168365007_3488267061184773483_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=Mzg5NzAxNjQxNzc4NjQ1NjEwMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=KOIzqgiyAxEQ7kNvwF6JSNe&_nc_oc=AdrHH0FwmrFpVi9eH1NUPWh7Z6FMwef-Qkw1uop_jRRhNPECXMJl3sqMBORzzPEDBAX5hzUqaUrQ-jVe80DQrUK7&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=CCHaUwo9VHVTCASQBqbcxQ&_nc_ss=7a22e&oh=00_Af-vXILOiuPgP45kMw7b9_XP5WAwSHYl_-YYh5tpTqdTqA&oe=6A3023F6
DYUmEAcFccf,https://www.instagram.com/p/DYUmEAcFccf/,carousel,2026-05-14T14:05:34.000Z,1778767534,219,1,,0.7536,"Ciência na prática! 💡  ➡️ Os alunos do 8.o ano adentraram o estudo de circuitos elétricos em uma aula muito especial. Em parceria com o Departamento de Física do Ensino Médio, os professores de Ciências organizaram atividades interativas com a placa de circuitos, aproximando os estudantes de experiências e discussões típicas das aulas da 3.a série.  ➡️ Na prática, eles puderam observar as características das associações em série e em paralelo, além de compreender o funcionamento do curto-circuito. A atividade também foi uma oportunidade para os alunos do Fund II terem contato com especialistas da área e aprofundarem ainda mais os conteúdos trabalhados em sala.  ➡️ Um primeiro passo para conceitos que continuarão sendo explorados e aprofundados ao longo da trajetória no Band!  #CiênciaNaPrática #CircuitosElétricos  #FísicaColband #ColégioBandeirantes #Colband2026",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/694941269_18586923127052885_6932356506389523197_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ig_cache_key=Mzg5NjkwNjI3MDgzMzQ0OTE3Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=MZubxAkoJcgQ7kNvwGYSybX&_nc_oc=AdrLtf5zLNbdkCts4ONd42NXHjJgl4_2ViSpkMgGVcglVPofCrjzJl-JnX39Hgq4e3a3JhtNjJbNJnQs4kPNTcpN&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=CCHaUwo9VHVTCASQBqbcxQ&_nc_ss=7a22e&oh=00_Af95pmlssYClgqo8L7OjeKKfWeiPwIC1_lpM4eVUJViNZw&oe=6A301297
DYSinz8hCVU,https://www.instagram.com/reel/DYSinz8hCVU/,video,2026-05-13T19:01:19.000Z,1778698879,30,1,,0.1062,"Todo o aprendizado da professora Daniela Godoi em seu mestrado e doutorado trouxe retornos valiosos ao Band! 🅱️   Seja por meio de palestras sobre TDAH (Transtorno do Déficit de Atenção com Hiperatividade), TDC (Transtorno do Desenvolvimento da Coordenação) e TEA (Transtorno do Espectro Autista), seja por meio de práticas que adaptam as aulas de Educação Física, esse conhecimento impacta positivamente toda a comunidade escolar.  Não perca os próximos cortes! 🎥  #BandCast #PodCastDoBand #EducaçãoFísica #ColégioBandeirantes #Colband2026",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/689540117_18586720054052885_7698250503796310543_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=100&ig_cache_key=Mzg5NjMyODg5NzA0NTk5Njg4NDE4NTg2NzIwMDUxMDUyODg1.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=R5z85G3tLagQ7kNvwFvyuBZ&_nc_oc=AdoZKQThVAdyrYIZBMot3ycfb7053HNOjnAfMrX69P3ZFJ5jsOO-S6eAWCefUasODESxhcx-L-xEgU_oyye3OwHZ&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=CCHaUwo9VHVTCASQBqbcxQ&_nc_ss=7a22e&oh=00_Af_Y7wVgA3WUuplJUAjF4laOzS-rY8gDbVXAY0iNwYMgEA&oe=6A302BF3
DYSFTrCh81H,https://www.instagram.com/reel/DYSFTrCh81H/,video,2026-05-13T14:42:19.000Z,1778683339,498,58,,1.9046,"A experiência do Ensino Médio no Band combina alta performance acadêmica com suporte emocional! 🅱️  Nossa preparação para o vestibular conta com eletivas e itinerários diversos, simulados e trilhas de cada área do conhecimento. Além disso, oferecemos um olhar atento aos alunos com os Departamentos de Futuro e Carreiras e Internacional, que proporcionam um atendimento individualizado. 🌎🎓  Quer fazer parte de tudo isso? 🤩  📆 As inscrições para o Vestibulinho da 1.a série, que acontecerá no dia 17 de outubro, já estão abertas!  #Matrículas  #AnoLetivo2027  #AlunosNovos  #ColégioBandeirantes  #Colband2026",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/689612375_18586672102052885_2744212128610048994_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=Mzg5NjE5OTk2OTc0NDg2NjYzMTE4NTg2NjcyMDk2MDUyODg1.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=SWgGiVDXdjUQ7kNvwH6v1id&_nc_oc=AdrYxpefs6kCjzVWJ7IO6k-Q0OtM0Gva2eWLOUJTsgdqQ5DHT9Qq0b8L-WdDYgbhEw_f1WPisv1rA_xk0MWMVn7d&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=CCHaUwo9VHVTCASQBqbcxQ&_nc_ss=7a22e&oh=00_Af_pA_K5L_ixdXDpWdBr5Y6mIZqtFZf9h6Yet_oVEEZ98w&oe=6A3013F1
DYSESHVlUv1,https://www.instagram.com/p/DYSESHVlUv1/,carousel,2026-05-13T14:31:55.000Z,1778682715,176,2,,0.6098,"Aprender na prática faz toda a diferença! 💛  As turmas do 2.o ano do Fund I visitaram o Viveiro Manequinho Lopes no Parque do Ibirapuera para investigar e aprofundar seus conhecimentos sobre as plantas.   Entre observações, curiosidades e novas perguntas, as crianças conheceram diferentes espécies e aprenderam mais sobre sua importância para o meio ambiente.   A experiência, vinculada ao componente Ciências da Natureza, ampliou o contato com a diversidade das plantas e reforçou atitudes de cuidado e respeito pela natureza.  #ViveiroManequinhoLopes  #ParqueDoIbirapuera  #CiênciasDaNatureza #FundIColband #Colband2026",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/694973845_18586659799052885_227550785672360435_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=Mzg5NjE5MjI5MTM0OTg5NTYwOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=fRTHZog9S8EQ7kNvwG1dqkx&_nc_oc=Adpa_pPEfakN0RaixEuk4X_Ssp3K2XxMPgfwQsHuAfAI5rW4gE9d8K5hgB9uz4R2jSfyPrQhvZitu3xUR3QiUwYL&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=CCHaUwo9VHVTCASQBqbcxQ&_nc_ss=7a22e&oh=00_Af9axJbGe3ZOSwGD1pj9HdVJT2-_qnHHWfOsGjxdYZIBzQ&oe=6A300A78
DYSBrmKFfu4,https://www.instagram.com/p/DYSBrmKFfu4/,carousel,2026-05-13T14:09:10.000Z,1778681350,534,8,,1.8567,"📊 Na última sexta-feira, o BandInvest recebeu Roberto Sallouti, CEO do BTG Pactual, fundador do Inteli e um dos principais líderes do mercado financeiro brasileiro!   📈 Na ocasião, que lotou o 5.o andar da Torre, Sallouti compartilhou com o público sua trajetória, desde a graduação na University of Pennsylvania até a consolidação de sua carreira no banco e a criação de uma faculdade inovadora.   📉 Ele também tirou dúvidas dos alunos sobre o impacto da Inteligência Artificial no mercado, meios para se destacar na área e as habilidades necessárias para se tornar um bom líder.  Confira a matéria completa em nosso site. 💻  @bandinvest  #BandInvest #RobertoSalloutii #BTGPactual  #ColégioBandeirantes  #Colband2026",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/689538733_18586655632052885_6021808099244643601_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ig_cache_key=Mzg5NjE4MzM0NDEyNzY5MDM3OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuOTU4LnNkci5yZWd1bGFyX3Bob3RvLkMzIn0%3D&_nc_ohc=pr8jj6WmEyAQ7kNvwHDo-QO&_nc_oc=AdpkK-GbCXiLa3kiA1kiTWQQHdrn_nvPjz5MJ5oLHi4kT-bCDBYjAsb-3wgif2pegX-jGGm36UdQuoMQTo3DaW17&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=CCHaUwo9VHVTCASQBqbcxQ&_nc_ss=7a22e&oh=00_Af9d-bsHEB23Vsgnzl7j0xlP5Vl_0oWEU5NiC9h5t0hRqQ&oe=6A30362F
DYR9mBRFZQf,https://www.instagram.com/p/DYR9mBRFZQf/,carousel,2026-05-13T13:33:28.000Z,1778679208,246,2,,0.8495,"#BandCosmopolita 🌎🇪🇸  📣 O Band obteve 92% de aprovação na última edição do DELE (Diploma de Espanhol) entre os 194 alunos que realizaram a prova! Com o objetivo de valorizar esse desempenho excepcional dos nossos alunos, realizamos a entrega dos diplomas internacionais em um evento muito especial. ✨  Além de uma trilha sonora e comidas temáticas, a ocasião contou com discursos emocionantes de Valéria Moraes, Coordenadora de Espanhol, e Mauro Aguiar, Coordenador do Núcleo de Estratégia e Inovação. A Equipe de Espanhol também realizou uma homenagem à Rose Carriel, que foi Professora e Coordenadora de Espanhol por 29 anos no Colégio.   A noite proporcionou uma verdadeira imersão na cultura hispânica, que reafirma o caráter cosmopolita do Band! 🤩  Leia a matéria completa e confira a galeria de fotos em nosso site. 💻  #DELE #Espanhol #ColégioBandeirantes  #Colband2026",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/695719133_18586647613052885_4829870052521099142_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzg5NjE2NTE2Njk5NTUwMjkzOA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTIwMC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=qgMR4fHnupUQ7kNvwHOi78I&_nc_oc=Adovw_Ja3AgrwCmm0rgG5XoF4jgKCe_jKiPIEFv7SfN8UgTD7cYpPJCvbxeeig6L2iIcOIa6sFLHKA9gGlBxm38-&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=CCHaUwo9VHVTCASQBqbcxQ&_nc_ss=7a22e&oh=00_Af8Ekci4EYN9huovn4UbJjxAZEffst2YGpYPErquSKH1Bw&oe=6A3019FB
DYR4yeRhRUb,https://www.instagram.com/p/DYR4yeRhRUb/,image,2026-05-13T12:53:57.000Z,1778676837,198,5,,0.6954,"❓Você sabia que iniciamos nossas aulas de defesa pessoal para alunas?   🥋Mais do que uma atividade física, saber se proteger é uma habilidade essencial para o dia a dia.  No nosso primeiro encontro, mergulhamos no jiu-jitsu com Ricardo Aguirre, nosso Head de Marketing e faixa preta na modalidade, e Daniela Godoi, Professora de Educação Física e praticante desta arte marcial. Mas o cronograma não para por aí!  Quer participar também? 🤩  📆 Prepare-se para os próximos treinos:  ☑️ Judô - 15/05 ☑️ Muay Thai - 18/05 ☑️ Boxe - 22/05  🔗 Os QR codes para as inscrições estão em cartazes espalhados pelo Colégio e no Instagram @gu.colband !  #GirUpColband #ArtesMarciais #DefesaPessoal #ColégioBandeirantes #Colband2026",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/689481922_18586638130052885_7260795813437216744_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzg5NjE0NDkxMTczNjgzNzQwMw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=nueNvn0Rp3sQ7kNvwGG4LpB&_nc_oc=AdoAt9Wm3sbGavBGqm63A0F_baYLKGkP_g-MiZq3OGxdyKgwW8-G30tmAVYVgKZP_jXIoqJRjwdUA6fAyRNIehKb&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=CCHaUwo9VHVTCASQBqbcxQ&_nc_ss=7a22e&oh=00_Af8cp5XqMaQ3qhBUFccpLy2o2mwCOSRTQTWqE9UNHel5oA&oe=6A301D02
DVRnHaZgV6Z,https://www.instagram.com/p/DVRnHaZgV6Z/,image,2026-02-27T20:43:03.000Z,1772224983,74,0,,0.2535,,https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/641265049_18566878291052885_7393592366010805498_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzg0MjAyMzk5MDMxOTIxMDEzNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTI4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=sZCJRxL_NtAQ7kNvwEE44sa&_nc_oc=AdpYN8AkErlmR986HRKshoGdn8XTBkMNVFPC2BCoUznaSxqsXH3EAywSginmm1w49P_uHybwq9mtTGI8jcjdJ9Q6&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=n5XBnaNgiDqmmglpG9wGrg&_nc_ss=7a22e&oh=00_Af-ajIhTiAi2XK3bdyyU9_vnc5lWsFPzZHVgdAwZm0nyBA&oe=6A3013B7
